order_id,customer_id,restaurant_id,order_timestamp,delivery_timestamp,total_amount,delivery_rider_id,payment_method,order_status
10369,1891,11,2023-10-23 08:00:00,2023-10-23 08:43:00,1194,151,Card,delivered
10370,260,15,2023-11-17 09:00:00,2023-11-17 09:34:00,1079,146,UPI,delivered
10371,1990,47,2023-11-16 03:00:00,2023-11-16 04:05:00,324,22,UPI,delivered
10372,1412,40,2023-09-12 15:00:00,2023-09-12 15:37:00,1097,10,UPI,delivered
10373,324,38,2023-02-08 13:00:00,2023-02-08 14:06:00,195,95,Cash,delivered
10374,1278,4,2023-11-23 03:00:00,2023-11-23 03:34:00,293,155,UPI,delivered
10375,788,43,2023-06-09 04:00:00,2023-06-09 04:59:00,545,54,Card,delivered
10376,1301,32,2023-11-11 04:00:00,2023-11-11 05:07:00,688,46,UPI,delivered
10377,1577,21,2023-11-22 09:00:00,2023-11-22 09:28:00,498,106,UPI,delivered
10378,1120,29,2023-06-19 12:00:00,2023-06-19 12:28:00,651,168,UPI,delivered
10379,1873,18,2023-02-09 17:00:00,2023-02-09 17:48:00,1112,95,UPI,delivered
10380,948,8,2023-05-31 07:00:00,2023-05-31 07:41:00,548,126,Cash,delivered
10381,1180,44,2023-03-03 19:00:00,2023-03-03 19:38:00,248,17,UPI,delivered
10382,145,10,2023-10-25 21:00:00,2023-10-25 21:34:00,1193,68,UPI,delivered
10383,1777,44,2023-03-04 09:00:00,2023-03-04 09:31:00,810,150,Card,delivered
10384,1128,29,2023-11-21 16:00:00,2023-11-21 16:58:00,310,126,Cash,delivered
10385,1727,19,2023-10-20 04:00:00,2023-10-20 05:07:00,535,84,UPI,delivered
10386,1122,6,2023-01-21 18:00:00,2023-01-21 18:31:00,776,171,UPI,delivered
10387,1038,26,2023-01-18 18:00:00,2023-01-18 19:03:00,987,59,Cash,delivered
10388,393,13,2023-09-15 07:00:00,2023-09-15 07:52:00,1016,137,UPI,delivered
10389,308,25,2023-08-03 10:00:00,2023-08-03 10:33:00,1163,148,UPI,delivered
10390,1399,22,2023-12-15 14:00:00,2023-12-15 14:34:00,1081,118,UPI,delivered
10391,932,5,2023-02-21 23:00:00,2023-02-21 23:28:00,508,191,Card,delivered
10392,1931,19,2023-10-22 14:00:00,2023-10-22 14:45:00,1103,79,UPI,failed
10393,1437,2,2023-12-21 02:00:00,2023-12-21 02:39:00,336,8,UPI,delivered
10394,1042,7,2023-04-18 07:00:00,2023-04-18 07:40:00,419,89,Card,delivered
10395,659,30,2023-08-15 08:00:00,2023-08-15 08:51:00,921,25,UPI,cancelled
10396,378,43,2023-02-16 19:00:00,2023-02-16 19:25:00,404,171,Card,cancelled
10397,330,16,2023-06-02 18:00:00,2023-06-02 18:58:00,1093,200,UPI,delivered
10398,321,6,2023-08-28 17:00:00,2023-08-28 17:35:00,908,121,UPI,delivered
10399,699,40,2023-06-09 16:00:00,2023-06-09 16:23:00,259,67,UPI,failed
10400,953,4,2023-09-09 02:00:00,2023-09-09 02:34:00,212,23,UPI,delivered
10401,700,34,2023-05-29 02:00:00,2023-05-29 02:49:00,892,8,UPI,delivered
10402,1791,45,2023-08-21 21:00:00,2023-08-21 21:21:00,948,30,UPI,delivered
10403,1308,32,2023-01-14 23:00:00,2023-01-14 23:49:00,724,84,UPI,delivered
10404,66,3,2023-12-17 10:00:00,2023-12-17 11:01:00,716,195,UPI,delivered
10405,690,34,2023-12-29 21:00:00,2023-12-29 21:55:00,502,98,UPI,delivered
10406,779,34,2023-07-22 18:00:00,2023-07-22 18:49:00,722,185,UPI,delivered
10407,1715,30,2023-02-24 05:00:00,2023-02-24 05:38:00,287,34,UPI,delivered
10408,710,19,2023-08-25 04:00:00,2023-08-25 04:46:00,762,59,Card,delivered
10409,133,25,2023-10-30 17:00:00,2023-10-30 17:37:00,1186,185,Card,delivered
10410,682,28,2023-10-25 05:00:00,2023-10-25 06:06:00,392,114,UPI,delivered
10411,156,26,2023-05-20 06:00:00,2023-05-20 06:28:00,159,81,UPI,delivered
10412,772,13,2023-02-17 00:00:00,2023-02-17 00:30:00,611,177,UPI,delivered
10413,1658,27,2023-11-03 18:00:00,2023-11-03 19:02:00,181,162,Card,failed
10414,637,2,2023-06-17 10:00:00,2023-06-17 11:00:00,630,23,UPI,delivered
10415,1049,47,2023-02-17 15:00:00,2023-02-17 15:58:00,1136,75,UPI,delivered
10416,1575,18,2023-01-05 23:00:00,2023-01-05 23:43:00,497,14,Card,delivered
10417,1038,50,2023-12-19 23:00:00,2023-12-19 23:40:00,275,197,UPI,delivered
10418,246,5,2023-11-17 17:00:00,2023-11-17 17:33:00,451,77,UPI,delivered
10419,1001,4,2023-09-24 22:00:00,2023-09-24 23:05:00,325,10,Card,delivered
10420,1878,40,2023-09-26 08:00:00,2023-09-26 08:26:00,729,123,UPI,delivered
10421,1843,20,2023-04-29 07:00:00,2023-04-29 07:36:00,171,76,UPI,delivered
10422,1843,30,2023-03-27 01:00:00,2023-03-27 01:22:00,779,101,UPI,delivered
10423,1559,6,2023-05-02 10:00:00,2023-05-02 11:04:00,573,43,Cash,delivered
10424,340,27,2023-08-26 13:00:00,2023-08-26 14:02:00,853,89,UPI,delivered
10425,176,30,2023-10-09 22:00:00,2023-10-09 23:04:00,235,20,UPI,delivered
10426,145,44,2023-08-10 22:00:00,2023-08-10 22:50:00,942,126,UPI,delivered
10427,1554,5,2023-03-30 15:00:00,2023-03-30 15:27:00,568,179,UPI,delivered
10428,1653,6,2023-04-04 20:00:00,2023-04-04 20:31:00,523,183,Card,delivered
10429,18,32,2023-04-22 08:00:00,2023-04-22 08:52:00,990,48,Cash,delivered
10430,1075,32,2023-01-08 13:00:00,2023-01-08 13:30:00,214,42,UPI,delivered
10431,1212,21,2023-02-08 05:00:00,2023-02-08 06:07:00,702,20,UPI,delivered
10432,584,18,2023-02-12 12:00:00,2023-02-12 13:05:00,645,125,UPI,delivered
10433,1411,47,2023-06-11 08:00:00,2023-06-11 09:03:00,252,171,Card,delivered
10434,379,35,2023-01-17 00:00:00,2023-01-17 00:29:00,297,38,UPI,delivered
10435,20,11,2023-06-15 01:00:00,2023-06-15 01:53:00,870,58,UPI,delivered
10436,1234,18,2023-10-25 07:00:00,2023-10-25 08:08:00,370,44,UPI,cancelled
10437,528,3,2023-11-15 18:00:00,2023-11-15 18:20:00,553,71,UPI,delivered
10438,603,13,2023-03-21 00:00:00,2023-03-21 00:50:00,423,116,UPI,delivered
10439,159,49,2023-01-01 13:00:00,2023-01-01 13:36:00,838,16,Card,delivered
10440,1077,24,2023-09-22 15:00:00,2023-09-22 15:25:00,1012,118,Card,delivered
10441,923,38,2023-09-18 09:00:00,2023-09-18 09:26:00,694,106,Card,delivered
10442,1079,26,2023-05-20 22:00:00,2023-05-20 22:39:00,411,31,UPI,delivered
10443,1610,39,2023-02-26 11:00:00,2023-02-26 12:05:00,561,122,UPI,delivered
10444,382,38,2023-01-10 10:00:00,2023-01-10 10:41:00,217,111,UPI,delivered
10445,773,5,2023-09-23 11:00:00,2023-09-23 11:57:00,300,182,Card,delivered
10446,1662,48,2023-12-27 04:00:00,2023-12-27 04:20:00,440,185,UPI,delivered
10447,203,11,2023-03-30 01:00:00,2023-03-30 01:40:00,976,190,UPI,delivered
10448,1582,30,2023-12-28 16:00:00,2023-12-28 16:28:00,272,181,Card,delivered
10449,13,12,2023-09-10 16:00:00,2023-09-10 16:21:00,539,128,UPI,delivered
10450,961,47,2023-11-19 05:00:00,2023-11-19 06:06:00,282,112,Card,delivered
10451,1619,37,2023-03-10 07:00:00,2023-03-10 07:27:00,929,189,UPI,delivered
10452,754,10,2023-02-07 04:00:00,2023-02-07 04:47:00,777,11,UPI,delivered
10453,863,44,2023-11-21 21:00:00,2023-11-21 21:32:00,703,12,Card,delivered
10454,930,5,2023-08-27 23:00:00,2023-08-28 00:04:00,618,52,Cash,delivered
10455,963,26,2023-08-28 18:00:00,2023-08-28 18:43:00,722,146,UPI,delivered
10456,1176,46,2023-05-14 18:00:00,2023-05-14 18:44:00,390,30,UPI,delivered
10457,1458,12,2023-04-03 18:00:00,2023-04-03 18:38:00,1050,66,Card,delivered
10458,478,28,2023-06-14 06:00:00,2023-06-14 06:37:00,443,88,UPI,delivered
10459,155,49,2023-07-18 07:00:00,2023-07-18 07:48:00,932,121,Card,delivered
10460,634,46,2023-04-27 07:00:00,2023-04-27 07:29:00,778,155,UPI,delivered
10461,45,49,2023-10-09 07:00:00,2023-10-09 07:29:00,578,125,UPI,delivered
10462,173,24,2023-09-14 16:00:00,2023-09-14 17:01:00,338,196,Card,cancelled
10463,1266,2,2023-05-11 23:00:00,2023-05-12 00:07:00,951,48,Card,delivered
10464,109,37,2023-09-29 16:00:00,2023-09-29 17:08:00,549,16,UPI,delivered
10465,1046,44,2023-06-10 10:00:00,2023-06-10 10:43:00,964,89,Card,delivered
10466,834,7,2023-10-01 12:00:00,2023-10-01 12:59:00,1053,158,Card,delivered
10467,1342,2,2023-01-06 10:00:00,2023-01-06 10:54:00,299,133,UPI,delivered
10468,695,27,2023-03-03 14:00:00,2023-03-03 15:03:00,290,123,UPI,delivered
10469,258,25,2023-02-03 04:00:00,2023-02-03 04:32:00,1012,187,Cash,delivered
10470,172,34,2023-10-23 13:00:00,2023-10-23 13:39:00,583,151,UPI,failed
10471,1692,31,2023-10-07 17:00:00,2023-10-07 18:03:00,1043,33,UPI,delivered
10472,1872,37,2023-01-05 18:00:00,2023-01-05 18:27:00,580,133,UPI,delivered
10473,692,11,2023-04-21 07:00:00,2023-04-21 07:37:00,322,19,UPI,delivered
10474,982,6,2023-10-26 08:00:00,2023-10-26 08:42:00,548,5,UPI,delivered
10475,1204,33,2023-08-17 21:00:00,2023-08-17 21:27:00,212,198,UPI,delivered
10476,1493,7,2023-12-08 17:00:00,2023-12-08 17:29:00,590,185,UPI,delivered
10477,224,41,2023-10-04 09:00:00,2023-10-04 10:07:00,992,33,Cash,delivered
10478,1450,2,2023-02-15 10:00:00,2023-02-15 10:53:00,322,76,UPI,delivered
10479,1509,18,2023-12-12 09:00:00,2023-12-12 09:49:00,1126,158,UPI,delivered
10480,1433,26,2023-01-11 01:00:00,2023-01-11 01:23:00,994,104,UPI,delivered
10481,968,3,2023-11-14 19:00:00,2023-11-14 19:27:00,377,33,Cash,delivered
10482,847,43,2023-08-16 01:00:00,2023-08-16 01:56:00,702,17,Card,delivered
10483,731,37,2023-09-14 10:00:00,2023-09-14 11:03:00,865,104,UPI,delivered
10484,1386,50,2023-11-12 07:00:00,2023-11-12 07:39:00,868,151,UPI,delivered
10485,1407,34,2023-02-13 00:00:00,2023-02-13 00:49:00,800,196,Cash,delivered
10486,1497,9,2023-09-03 13:00:00,2023-09-03 13:20:00,193,99,Card,delivered
10487,384,38,2023-01-27 04:00:00,2023-01-27 04:52:00,758,174,Cash,delivered
10488,723,34,2023-05-30 22:00:00,2023-05-30 22:49:00,438,125,Card,delivered
10489,889,45,2023-08-18 04:00:00,2023-08-18 05:03:00,401,58,UPI,delivered
10490,1224,21,2023-10-21 22:00:00,2023-10-21 22:34:00,1092,76,UPI,delivered
10491,689,23,2023-05-08 23:00:00,2023-05-08 23:46:00,861,114,Card,delivered
10492,1158,3,2023-07-27 03:00:00,2023-07-27 03:31:00,1176,106,Card,delivered
10493,153,35,2023-06-07 14:00:00,2023-06-07 14:46:00,416,28,UPI,delivered
10494,1666,25,2023-07-04 09:00:00,2023-07-04 10:06:00,1047,38,UPI,delivered
10495,1192,22,2023-06-04 20:00:00,2023-06-04 20:44:00,1024,130,UPI,delivered
10496,1461,8,2023-11-28 19:00:00,2023-11-28 19:49:00,474,156,Card,delivered
10497,1567,43,2023-12-30 23:00:00,2023-12-30 23:52:00,891,26,UPI,delivered
10498,1914,1,2023-11-29 03:00:00,2023-11-29 03:21:00,1183,71,Card,delivered
10499,1583,41,2023-05-21 16:00:00,2023-05-21 16:29:00,555,66,UPI,delivered
10500,680,18,2023-07-12 00:00:00,2023-07-12 00:21:00,585,56,UPI,delivered
10501,946,17,2023-02-18 01:00:00,2023-02-18 02:06:00,1008,149,Card,cancelled
10502,1177,41,2023-02-27 06:00:00,2023-02-27 07:06:00,179,7,UPI,cancelled
10503,1092,27,2023-08-27 07:00:00,2023-08-27 07:24:00,925,148,UPI,delivered
10504,1580,4,2023-11-22 14:00:00,2023-11-22 14:34:00,607,44,Card,delivered
10505,163,39,2023-04-09 06:00:00,2023-04-09 06:36:00,521,19,Card,delivered
10506,1092,1,2023-02-15 17:00:00,2023-02-15 18:06:00,1183,80,Card,delivered
10507,967,20,2023-09-09 12:00:00,2023-09-09 13:07:00,974,161,UPI,delivered
10508,737,9,2023-04-02 18:00:00,2023-04-02 18:44:00,499,41,Card,delivered
10509,1878,34,2023-06-01 23:00:00,2023-06-01 23:27:00,981,5,UPI,delivered
10510,1573,18,2023-11-07 14:00:00,2023-11-07 14:27:00,338,62,Cash,cancelled
10511,1452,36,2023-08-15 02:00:00,2023-08-15 03:07:00,715,39,Card,delivered
10512,1936,33,2023-10-06 15:00:00,2023-10-06 15:20:00,179,121,Card,delivered
10513,1000,7,2023-10-22 13:00:00,2023-10-22 13:39:00,1151,18,UPI,delivered
10514,871,4,2023-09-16 19:00:00,2023-09-16 19:58:00,174,65,UPI,delivered
10515,1559,16,2023-10-10 21:00:00,2023-10-10 21:21:00,309,175,Card,delivered
10516,268,27,2023-06-18 05:00:00,2023-06-18 05:35:00,787,68,UPI,cancelled
10517,505,1,2023-10-31 07:00:00,2023-10-31 07:40:00,934,154,UPI,delivered
10518,336,28,2023-04-23 15:00:00,2023-04-23 15:21:00,573,174,Card,delivered
10519,1315,15,2023-07-04 00:00:00,2023-07-04 01:06:00,515,198,UPI,delivered
10520,503,34,2023-01-22 06:00:00,2023-01-22 06:44:00,751,53,UPI,delivered
10521,685,42,2023-10-26 18:00:00,2023-10-26 19:03:00,896,8,UPI,delivered
10522,722,15,2023-05-23 04:00:00,2023-05-23 04:59:00,640,112,Card,delivered
10523,620,19,2023-05-03 07:00:00,2023-05-03 07:37:00,630,76,UPI,delivered
10524,1018,27,2023-12-06 05:00:00,2023-12-06 05:47:00,1097,102,Card,delivered
10525,377,5,2023-05-10 23:00:00,2023-05-11 00:01:00,869,107,UPI,delivered
10526,1678,44,2023-03-10 11:00:00,2023-03-10 11:45:00,803,75,UPI,delivered
10527,550,22,2023-06-05 06:00:00,2023-06-05 07:03:00,414,188,Card,delivered
10528,1670,24,2023-10-30 03:00:00,2023-10-30 04:01:00,1130,10,Cash,cancelled
10529,733,14,2023-01-25 03:00:00,2023-01-25 03:57:00,1073,23,Card,failed
10530,1861,8,2023-12-15 18:00:00,2023-12-15 18:46:00,972,31,Cash,delivered
10531,395,33,2023-03-06 06:00:00,2023-03-06 07:04:00,257,145,UPI,delivered
10532,815,12,2023-07-01 05:00:00,2023-07-01 06:02:00,735,28,Card,delivered
10533,1897,10,2023-06-02 10:00:00,2023-06-02 10:27:00,210,22,UPI,delivered
10534,1675,9,2023-01-09 11:00:00,2023-01-09 12:04:00,1099,18,UPI,delivered
10535,1848,36,2023-02-24 10:00:00,2023-02-24 10:49:00,445,25,UPI,delivered
10536,83,44,2023-05-23 23:00:00,2023-05-23 23:39:00,568,13,UPI,delivered
10537,90,31,2023-04-07 19:00:00,2023-04-07 19:24:00,916,193,Card,delivered
10538,1941,31,2023-09-13 10:00:00,2023-09-13 10:58:00,213,47,Cash,delivered
10539,55,42,2023-03-19 07:00:00,2023-03-19 07:23:00,741,126,UPI,delivered
10540,1798,5,2023-12-28 11:00:00,2023-12-28 11:55:00,552,31,UPI,delivered
10541,106,2,2023-11-08 17:00:00,2023-11-08 17:20:00,1002,38,UPI,failed
10542,1115,48,2023-11-11 06:00:00,2023-11-11 06:30:00,793,153,UPI,delivered
10543,109,4,2023-12-25 12:00:00,2023-12-25 12:21:00,704,136,UPI,delivered
10544,581,28,2023-06-19 16:00:00,2023-06-19 16:45:00,351,131,Card,delivered
10545,235,2,2023-06-20 06:00:00,2023-06-20 06:37:00,224,167,Cash,delivered
10546,169,30,2023-12-05 20:00:00,2023-12-05 20:40:00,1109,119,UPI,delivered
10547,700,39,2023-01-18 18:00:00,2023-01-18 18:50:00,967,164,Card,delivered
10548,731,9,2023-09-10 00:00:00,2023-09-10 01:08:00,701,122,UPI,delivered
10549,1888,3,2023-05-20 00:00:00,2023-05-20 00:46:00,1155,157,UPI,cancelled
10550,1194,35,2023-03-24 01:00:00,2023-03-24 01:25:00,779,81,Card,delivered
10551,1030,12,2023-08-19 15:00:00,2023-08-19 15:48:00,281,65,UPI,delivered
10552,1620,49,2023-09-22 03:00:00,2023-09-22 04:09:00,264,23,UPI,delivered
10553,671,16,2023-08-13 23:00:00,2023-08-13 23:48:00,628,171,Card,delivered
10554,1357,8,2023-03-30 06:00:00,2023-03-30 06:28:00,1188,34,UPI,delivered
10555,1957,14,2023-08-27 23:00:00,2023-08-27 23:36:00,168,192,Card,delivered
10556,1305,6,2023-07-10 21:00:00,2023-07-10 21:24:00,607,35,Cash,delivered
10557,1113,49,2023-06-05 15:00:00,2023-06-05 15:43:00,879,85,UPI,delivered
10558,1823,40,2023-03-04 12:00:00,2023-03-04 12:31:00,1017,77,Card,delivered
10559,1085,6,2023-06-06 17:00:00,2023-06-06 17:27:00,907,185,Card,cancelled
10560,1596,43,2023-02-02 03:00:00,2023-02-02 03:50:00,796,65,UPI,delivered
10561,1105,1,2023-10-24 05:00:00,2023-10-24 05:28:00,325,87,UPI,cancelled
10562,360,14,2023-12-29 21:00:00,2023-12-29 21:29:00,1002,31,Card,cancelled
10563,1655,38,2023-08-16 01:00:00,2023-08-16 01:43:00,185,178,Card,delivered
10564,1709,45,2023-12-25 00:00:00,2023-12-25 00:51:00,1130,52,Card,delivered
10565,785,18,2023-01-08 02:00:00,2023-01-08 03:04:00,248,175,Card,cancelled
10566,46,40,2023-09-18 14:00:00,2023-09-18 14:48:00,1130,2,UPI,delivered
10567,1490,31,2023-01-18 12:00:00,2023-01-18 12:46:00,461,142,Card,cancelled
10568,777,17,2023-08-11 13:00:00,2023-08-11 13:34:00,684,160,UPI,delivered
10569,1834,24,2023-07-29 23:00:00,2023-07-30 00:09:00,799,167,UPI,delivered
10570,532,32,2023-05-19 22:00:00,2023-05-19 23:03:00,924,95,UPI,delivered
10571,966,34,2023-08-21 06:00:00,2023-08-21 06:57:00,150,18,UPI,delivered
10572,900,32,2023-07-28 23:00:00,2023-07-28 23:46:00,694,191,Card,delivered
10573,1549,3,2023-05-04 01:00:00,2023-05-04 01:44:00,658,45,Card,delivered
10574,30,21,2023-12-30 23:00:00,2023-12-31 00:04:00,238,83,Card,delivered
10575,1250,15,2023-09-08 14:00:00,2023-09-08 14:25:00,386,33,Card,delivered
10576,1697,18,2023-07-26 12:00:00,2023-07-26 13:09:00,909,152,UPI,delivered
10577,832,11,2023-03-02 11:00:00,2023-03-02 11:38:00,793,159,UPI,delivered
10578,235,3,2023-11-28 03:00:00,2023-11-28 03:41:00,1008,100,Cash,delivered
10579,1805,4,2023-12-16 11:00:00,2023-12-16 11:36:00,893,149,UPI,failed
10580,1264,35,2023-01-21 18:00:00,2023-01-21 19:09:00,793,89,UPI,delivered
10581,1617,37,2023-02-22 04:00:00,2023-02-22 04:47:00,187,66,UPI,delivered
10582,1975,20,2023-05-26 17:00:00,2023-05-26 18:08:00,489,179,UPI,delivered
10583,963,10,2023-05-01 05:00:00,2023-05-01 05:31:00,243,130,Cash,delivered
10584,1187,14,2023-08-21 07:00:00,2023-08-21 07:38:00,1047,34,UPI,delivered
10585,1197,40,2023-12-01 13:00:00,2023-12-01 13:52:00,618,9,UPI,delivered
10586,276,41,2023-03-26 06:00:00,2023-03-26 06:40:00,839,164,UPI,delivered
10587,830,35,2023-09-01 18:00:00,2023-09-01 18:52:00,616,146,UPI,delivered
10588,1790,18,2023-01-26 06:00:00,2023-01-26 06:41:00,534,178,UPI,delivered
10589,700,25,2023-08-09 18:00:00,2023-08-09 19:05:00,311,85,UPI,delivered
10590,81,3,2023-06-28 07:00:00,2023-06-28 07:49:00,1180,198,Card,delivered
10591,1737,36,2023-05-07 14:00:00,2023-05-07 14:49:00,982,13,UPI,delivered
10592,718,26,2023-11-17 20:00:00,2023-11-17 20:56:00,284,107,UPI,delivered
10593,142,31,2023-05-01 07:00:00,2023-05-01 07:23:00,986,79,Card,delivered
10594,428,46,2023-10-17 09:00:00,2023-10-17 09:26:00,749,153,UPI,delivered
10595,1742,27,2023-06-02 23:00:00,2023-06-02 23:27:00,986,48,UPI,delivered
10596,935,5,2023-07-18 16:00:00,2023-07-18 16:31:00,1153,4,UPI,cancelled
10597,1796,25,2023-11-13 13:00:00,2023-11-13 14:01:00,889,64,UPI,delivered
10598,492,21,2023-06-24 11:00:00,2023-06-24 11:53:00,971,138,UPI,delivered
10599,1169,30,2023-03-25 02:00:00,2023-03-25 03:08:00,559,49,UPI,delivered
10600,111,32,2023-12-13 03:00:00,2023-12-13 04:03:00,284,183,Card,delivered
10601,1305,30,2023-11-13 07:00:00,2023-11-13 07:49:00,807,193,Card,delivered
10602,847,16,2023-07-03 06:00:00,2023-07-03 06:41:00,1168,112,UPI,delivered
10603,1757,31,2023-09-15 12:00:00,2023-09-15 13:01:00,793,77,Card,delivered
10604,905,28,2023-10-25 01:00:00,2023-10-25 01:56:00,1183,12,UPI,delivered
10605,1989,30,2023-07-29 05:00:00,2023-07-29 06:03:00,384,147,Card,delivered
10606,396,23,2023-09-24 07:00:00,2023-09-24 07:48:00,195,33,Cash,delivered
10607,723,26,2023-07-19 18:00:00,2023-07-19 18:41:00,970,40,Cash,cancelled
10608,418,23,2023-02-18 14:00:00,2023-02-18 14:48:00,951,12,Card,failed
10609,388,33,2023-07-21 12:00:00,2023-07-21 12:46:00,842,120,UPI,cancelled
10610,1739,21,2023-01-06 12:00:00,2023-01-06 12:24:00,268,169,Card,delivered
10611,570,35,2023-01-28 07:00:00,2023-01-28 07:56:00,797,47,UPI,delivered
10612,450,37,2023-07-20 11:00:00,2023-07-20 11:36:00,723,23,Card,cancelled
10613,566,22,2023-11-07 13:00:00,2023-11-07 14:01:00,1150,137,UPI,delivered
10614,1334,29,2023-07-19 12:00:00,2023-07-19 13:03:00,507,110,UPI,delivered
10615,1498,29,2023-02-09 09:00:00,2023-02-09 09:26:00,559,162,UPI,delivered
10616,309,48,2023-05-04 11:00:00,2023-05-04 11:44:00,310,186,UPI,delivered
10617,394,25,2023-07-07 21:00:00,2023-07-07 21:45:00,491,131,Cash,delivered
10618,1538,37,2023-04-24 22:00:00,2023-04-24 22:35:00,1091,130,UPI,delivered
10619,619,33,2023-09-12 05:00:00,2023-09-12 05:42:00,961,91,UPI,delivered
10620,154,16,2023-05-17 00:00:00,2023-05-17 00:28:00,1048,150,Card,delivered
10621,1419,44,2023-01-28 07:00:00,2023-01-28 07:59:00,197,7,Card,delivered
10622,1096,29,2023-06-17 09:00:00,2023-06-17 09:37:00,631,197,UPI,delivered
10623,243,15,2023-11-10 11:00:00,2023-11-10 12:04:00,205,83,UPI,delivered
10624,509,28,2023-06-19 04:00:00,2023-06-19 05:00:00,286,183,UPI,delivered
10625,310,34,2023-07-10 13:00:00,2023-07-10 13:26:00,688,1,Card,delivered
10626,630,2,2023-12-11 19:00:00,2023-12-11 19:54:00,511,190,UPI,delivered
10627,328,45,2023-11-18 12:00:00,2023-11-18 12:42:00,525,163,UPI,delivered
10628,670,25,2023-01-09 11:00:00,2023-01-09 11:57:00,744,4,Card,failed
10629,1546,23,2023-02-25 01:00:00,2023-02-25 02:09:00,504,17,Card,delivered
10630,1038,11,2023-01-23 09:00:00,2023-01-23 09:25:00,970,122,Card,delivered
10631,1859,21,2023-08-06 08:00:00,2023-08-06 08:27:00,384,111,Card,delivered
10632,30,25,2023-12-07 02:00:00,2023-12-07 03:00:00,798,151,UPI,delivered
10633,899,5,2023-09-12 20:00:00,2023-09-12 20:53:00,509,152,UPI,delivered
10634,619,36,2023-12-28 15:00:00,2023-12-28 15:31:00,867,154,UPI,delivered
10635,1948,2,2023-02-07 14:00:00,2023-02-07 14:43:00,901,190,Card,cancelled
10636,1639,22,2023-02-16 02:00:00,2023-02-16 02:46:00,662,11,UPI,delivered
10637,1235,27,2023-06-24 20:00:00,2023-06-24 21:04:00,281,55,Cash,delivered
10638,201,29,2023-08-10 13:00:00,2023-08-10 14:01:00,221,82,UPI,cancelled
10639,649,10,2023-04-08 13:00:00,2023-04-08 13:37:00,223,90,Card,delivered
10640,1609,49,2023-09-05 23:00:00,2023-09-06 00:01:00,575,27,UPI,delivered
10641,1231,34,2023-03-10 18:00:00,2023-03-10 18:47:00,830,154,UPI,delivered
10642,1573,28,2023-01-23 10:00:00,2023-01-23 11:07:00,907,95,Card,delivered
10643,469,23,2023-05-10 23:00:00,2023-05-10 23:51:00,251,81,Card,delivered
10644,1647,17,2023-04-24 05:00:00,2023-04-24 05:46:00,925,53,UPI,delivered
10645,1213,23,2023-02-19 00:00:00,2023-02-19 01:03:00,237,122,Card,delivered
10646,152,10,2023-05-17 22:00:00,2023-05-17 22:36:00,204,100,UPI,delivered
10647,1802,1,2023-04-28 23:00:00,2023-04-28 23:21:00,996,81,UPI,delivered
10648,1423,2,2023-09-20 15:00:00,2023-09-20 15:26:00,892,69,UPI,delivered
10649,457,17,2023-04-17 06:00:00,2023-04-17 06:57:00,762,70,Card,delivered
10650,517,1,2023-09-06 13:00:00,2023-09-06 13:42:00,610,177,UPI,delivered
10651,1878,37,2023-08-07 23:00:00,2023-08-07 23:54:00,1044,190,UPI,delivered
10652,199,8,2023-03-18 19:00:00,2023-03-18 19:44:00,480,34,UPI,delivered
10653,390,13,2023-03-04 22:00:00,2023-03-04 22:34:00,365,54,UPI,delivered
10654,851,50,2023-07-22 10:00:00,2023-07-22 10:31:00,225,159,Card,delivered
10655,750,18,2023-10-06 18:00:00,2023-10-06 19:05:00,874,38,Card,delivered
10656,273,41,2023-09-12 23:00:00,2023-09-13 00:01:00,1080,65,Cash,delivered
10657,1592,42,2023-01-21 04:00:00,2023-01-21 04:52:00,581,45,Cash,cancelled
10658,1200,41,2023-11-16 16:00:00,2023-11-16 16:43:00,229,40,UPI,delivered
10659,1038,43,2023-02-09 17:00:00,2023-02-09 17:41:00,400,38,UPI,delivered
10660,713,43,2023-11-29 03:00:00,2023-11-29 03:21:00,388,196,UPI,delivered
10661,1157,15,2023-07-15 08:00:00,2023-07-15 08:58:00,454,32,Card,failed
10662,165,24,2023-03-27 13:00:00,2023-03-27 13:52:00,1117,167,UPI,delivered
10663,788,50,2023-03-20 14:00:00,2023-03-20 15:07:00,501,189,UPI,delivered
10664,1312,2,2023-04-09 08:00:00,2023-04-09 08:49:00,160,194,Card,delivered
10665,1153,24,2023-06-14 11:00:00,2023-06-14 11:35:00,259,131,UPI,delivered
10666,1824,24,2023-01-31 08:00:00,2023-01-31 08:36:00,1091,163,Cash,delivered
10667,119,17,2023-01-23 06:00:00,2023-01-23 06:30:00,624,137,UPI,delivered
10668,1042,6,2023-06-27 22:00:00,2023-06-27 22:56:00,352,141,UPI,cancelled
10669,767,49,2023-02-09 10:00:00,2023-02-09 10:40:00,925,23,Cash,delivered
10670,1467,18,2023-04-09 16:00:00,2023-04-09 16:58:00,959,83,Card,delivered
10671,4,46,2023-04-29 08:00:00,2023-04-29 09:05:00,1082,96,UPI,delivered
10672,669,25,2023-01-11 09:00:00,2023-01-11 10:03:00,484,76,UPI,delivered
10673,1584,2,2023-10-31 15:00:00,2023-10-31 16:00:00,1180,156,UPI,delivered
10674,1107,27,2023-05-13 01:00:00,2023-05-13 01:50:00,692,2,UPI,delivered
10675,362,40,2023-01-31 19:00:00,2023-01-31 19:40:00,355,194,Card,cancelled
