order_item_id,order_id,item_id,quantity,item_price
18668,9359,41,1,293
18669,9360,699,2,471
18670,9361,558,3,249
18671,9361,566,3,244
18672,9361,565,1,138
18673,9362,666,1,125
18674,9362,664,1,442
18675,9363,242,3,364
18676,9363,243,2,300
18677,9363,251,3,474
18678,9364,294,2,452
18679,9364,293,2,397
18680,9364,300,3,177
18681,9365,170,3,302
18682,9365,172,1,332
18683,9365,167,3,283
18684,9366,387,1,456
18685,9366,380,1,206
18686,9366,379,3,217
18687,9367,655,3,331
18688,9367,653,3,107
18689,9368,82,3,302
18690,9368,90,2,200
18691,9369,339,3,418
18692,9369,343,2,473
18693,9370,468,1,287
18694,9370,472,3,155
18695,9370,474,2,192
18696,9371,375,1,245
18697,9371,369,1,95
18698,9371,373,2,232
18699,9372,170,2,302
18700,9372,169,3,219
18701,9373,185,2,292
18702,9373,187,1,483
18703,9373,191,1,159
18704,9374,683,1,378
18705,9374,686,3,254
18706,9374,685,3,82
18707,9375,36,2,142
18708,9375,34,1,422
18709,9375,41,2,293
18710,9376,198,2,472
18711,9377,197,2,178
18712,9377,208,1,377
18713,9378,88,1,323
18714,9379,745,1,381
18715,9380,273,3,221
18716,9380,277,2,171
18717,9380,285,3,397
18718,9381,127,1,182
18719,9381,131,2,180
18720,9382,340,1,498
18721,9383,85,2,167
18722,9383,78,2,310
18723,9383,80,1,488
18724,9384,175,2,476
18725,9384,177,1,344
18726,9384,166,1,498
18727,9385,554,3,122
18728,9385,550,3,400
18729,9385,553,3,431
18730,9386,411,2,491
18731,9386,417,2,483
18732,9386,409,2,373
18733,9387,16,3,296
18734,9388,463,1,446
18735,9388,457,3,231
18736,9389,485,3,335
18737,9389,488,2,149
18738,9390,471,1,168
18739,9391,133,2,307
18740,9391,131,3,180
18741,9392,551,3,246
18742,9392,550,1,400
18743,9392,547,2,396
18744,9393,363,2,253
18745,9393,371,1,260
18746,9394,420,3,203
18747,9394,412,1,437
18748,9395,274,2,382
18749,9395,282,3,115
18750,9395,273,2,221
18751,9396,325,2,437
18752,9396,327,1,300
18753,9397,160,1,397
18754,9397,152,3,352
18755,9398,488,3,149
18756,9399,716,1,181
18757,9399,720,3,410
18758,9400,622,2,393
18759,9400,621,3,236
18760,9401,368,1,243
18761,9401,361,1,162
18762,9402,343,3,473
18763,9402,344,1,196
18764,9402,333,1,156
18765,9403,584,1,204
18766,9403,582,2,433
18767,9404,303,1,346
18768,9405,557,1,495
18769,9406,326,1,268
18770,9406,321,2,290
18771,9406,323,3,221
18772,9407,351,2,170
18773,9408,676,2,439
18774,9408,683,1,378
18775,9409,473,1,254
18776,9409,469,2,281
18777,9410,376,1,297
18778,9410,382,3,356
18779,9410,388,1,382
18780,9411,51,1,212
18781,9412,232,3,226
18782,9413,86,1,205
18783,9413,83,1,376
18784,9414,91,2,441
18785,9414,100,3,83
18786,9415,714,1,217
18787,9415,710,2,354
18788,9415,708,3,272
18789,9416,217,3,496
18790,9417,456,3,177
18791,9418,453,1,153
18792,9418,452,3,281
18793,9418,451,2,460
18794,9419,652,1,261
18795,9419,653,3,107
18796,9420,597,2,479
18797,9420,593,1,429
18798,9421,230,3,368
18799,9421,226,2,205
18800,9421,238,3,377
18801,9422,155,1,476
18802,9422,152,2,352
18803,9423,245,2,267
18804,9423,254,1,112
18805,9424,522,3,477
18806,9425,156,2,426
18807,9425,153,3,171
18808,9425,165,2,337
18809,9426,20,1,194
18810,9426,16,2,296
18811,9427,677,1,120
18812,9428,425,2,96
18813,9429,433,1,338
18814,9430,302,1,482
18815,9431,408,3,265
18816,9432,316,1,267
18817,9433,7,3,423
18818,9433,10,2,493
18819,9433,12,3,427
18820,9434,395,1,171
18821,9434,399,2,466
18822,9434,391,2,325
18823,9435,285,1,397
18824,9436,63,3,268
18825,9436,73,2,164
18826,9436,74,3,374
18827,9437,403,2,466
18828,9437,398,2,85
18829,9438,345,3,251
18830,9438,343,2,473
18831,9439,92,2,316
18832,9439,98,3,231
18833,9440,593,3,429
18834,9441,595,3,247
18835,9441,597,3,479
18836,9442,57,1,239
18837,9443,660,2,279
18838,9443,650,3,434
18839,9443,646,2,139
18840,9444,590,1,425
18841,9445,619,2,265
18842,9445,618,3,300
18843,9445,617,1,80
18844,9446,241,3,175
18845,9446,253,3,394
18846,9446,249,3,134
18847,9447,164,3,249
18848,9447,160,2,397
18849,9447,162,1,439
18850,9448,308,2,383
18851,9448,314,3,221
18852,9448,312,2,273
18853,9449,347,2,472
18854,9449,354,1,283
18855,9449,352,3,418
18856,9450,124,2,82
18857,9450,123,2,246
18858,9451,140,3,287
18859,9451,148,1,192
18860,9452,114,2,274
18861,9453,342,1,239
18862,9453,337,2,323
18863,9454,184,1,495
18864,9455,390,3,232
18865,9456,652,1,261
18866,9456,659,2,118
18867,9456,655,2,331
18868,9457,184,2,495
18869,9457,192,2,193
18870,9457,186,3,349
18871,9458,552,3,388
18872,9458,541,3,414
18873,9458,550,3,400
18874,9459,352,2,418
18875,9459,354,1,283
18876,9460,256,1,343
18877,9460,267,2,245
18878,9460,260,3,348
18879,9461,683,3,378
18880,9461,684,1,374
18881,9462,451,2,460
18882,9462,456,1,177
18883,9462,457,1,231
18884,9463,311,2,392
18885,9463,301,2,279
18886,9463,314,2,221
18887,9464,86,2,205
18888,9465,569,3,155
18889,9465,566,3,244
18890,9466,147,3,136
18891,9466,140,1,287
18892,9467,95,1,288
18893,9467,101,3,265
18894,9467,96,1,354
18895,9468,705,3,349
18896,9468,702,1,126
18897,9468,697,2,409
18898,9469,572,2,212
18899,9469,582,3,433
18900,9469,578,3,226
18901,9470,196,3,374
18902,9471,177,2,344
18903,9471,179,2,129
18904,9472,634,1,423
18905,9472,635,2,204
18906,9472,640,2,437
18907,9473,66,2,398
18908,9474,408,2,265
18909,9474,418,1,473
18910,9475,636,2,162
18911,9475,639,2,411
18912,9476,382,2,356
18913,9476,377,1,398
18914,9476,379,2,217
18915,9477,661,3,491
18916,9478,54,3,208
18917,9478,56,1,214
18918,9478,50,2,226
18919,9479,352,1,418
18920,9479,358,1,417
18921,9479,347,2,472
18922,9480,392,2,271
18923,9480,399,3,466
18924,9481,50,3,226
18925,9481,54,2,208
18926,9481,51,1,212
18927,9482,551,3,246
18928,9482,549,2,226
18929,9482,555,2,451
18930,9483,104,1,334
18931,9483,92,1,316
18932,9484,147,2,136
18933,9484,143,3,387
18934,9485,420,3,203
18935,9485,410,1,349
18936,9485,413,3,178
18937,9486,515,3,346
18938,9486,513,2,128
18939,9486,518,2,181
18940,9487,185,2,292
18941,9487,192,3,193
18942,9487,181,1,350
18943,9488,694,3,328
18944,9488,696,1,162
18945,9489,558,2,249
18946,9489,561,2,413
18947,9489,563,2,110
18948,9490,233,2,359
18949,9490,229,2,347
18950,9490,240,2,401
18951,9491,356,2,82
18952,9491,347,2,472
18953,9492,537,2,179
18954,9493,458,3,209
18955,9494,441,3,333
18956,9494,443,1,462
18957,9494,442,3,192
18958,9495,159,3,479
18959,9495,151,2,191
18960,9495,165,3,337
18961,9496,271,3,233
18962,9496,284,2,216
18963,9497,356,1,82
18964,9497,351,2,170
18965,9497,360,3,201
18966,9498,385,2,339
18967,9499,155,3,476
18968,9499,157,1,268
18969,9500,92,3,316
18970,9501,63,1,268
18971,9502,511,3,416
18972,9502,519,3,432
18973,9503,660,2,279
18974,9503,657,1,365
18975,9503,650,1,434
18976,9504,421,2,172
18977,9504,431,2,354
18978,9505,634,2,423
18979,9506,709,2,397
18980,9506,713,2,145
18981,9506,714,2,217
18982,9507,635,2,204
18983,9507,643,2,478
18984,9507,638,3,418
18985,9508,422,1,131
18986,9508,429,3,157
18987,9509,80,2,488
18988,9509,77,3,172
18989,9509,87,3,311
18990,9510,633,3,217
18991,9510,632,2,204
18992,9510,636,3,162
18993,9511,739,1,443
18994,9512,629,3,303
18995,9513,113,1,216
18996,9514,537,1,179
18997,9514,539,3,224
18998,9514,528,2,176
18999,9515,207,3,244
19000,9515,201,3,254
19001,9515,210,3,387
19002,9516,640,1,437
19003,9517,389,3,143
19004,9517,379,3,217
19005,9517,376,1,297
19006,9518,742,2,113
19007,9519,633,1,217
19008,9520,678,3,290
19009,9520,679,1,194
19010,9521,413,1,178
19011,9521,420,2,203
19012,9522,136,1,138
19013,9522,146,2,125
19014,9522,137,2,225
19015,9523,619,3,265
19016,9524,96,3,354
19017,9524,95,2,288
19018,9525,361,3,162
19019,9525,366,2,496
19020,9525,372,3,437
19021,9526,557,2,495
19022,9526,559,3,204
19023,9527,259,1,383
19024,9527,270,3,378
19025,9528,377,3,398
19026,9528,386,2,435
19027,9529,731,1,467
19028,9529,732,1,261
19029,9529,721,2,193
19030,9530,327,1,300
19031,9530,330,3,429
19032,9531,98,3,231
19033,9531,92,2,316
19034,9532,354,3,283
19035,9533,306,2,228
19036,9533,313,2,356
19037,9534,39,3,171
19038,9534,31,1,487
19039,9535,509,1,114
19040,9536,373,1,232
19041,9536,361,2,162
19042,9536,374,1,116
19043,9537,7,3,423
19044,9537,13,3,467
19045,9538,480,2,411
19046,9539,75,2,167
19047,9540,733,3,286
19048,9540,725,1,258
19049,9541,163,1,247
19050,9541,155,2,476
19051,9541,157,3,268
19052,9542,657,3,365
19053,9542,650,3,434
19054,9543,111,3,324
19055,9544,246,3,154
19056,9544,245,1,267
19057,9544,252,1,409
19058,9545,108,3,120
19059,9546,603,2,434
19060,9547,308,3,383
19061,9547,311,3,392
19062,9547,309,2,414
19063,9548,329,1,475
19064,9549,115,2,120
19065,9549,110,2,424
19066,9550,293,1,397
19067,9550,288,1,177
19068,9551,636,1,162
19069,9551,632,1,204
19070,9551,639,1,411
19071,9552,742,2,113
19072,9552,740,3,241
19073,9553,675,3,377
19074,9553,662,2,355
19075,9553,668,1,395
19076,9554,158,3,281
19077,9554,160,3,397
19078,9554,156,3,426
19079,9555,110,2,424
19080,9555,108,1,120
19081,9555,114,1,274
19082,9556,493,1,112
19083,9556,494,3,346
19084,9557,371,1,260
19085,9557,362,1,352
19086,9558,288,3,177
19087,9559,678,3,290
19088,9560,564,3,85
19089,9561,714,3,217
19090,9561,720,3,410
19091,9561,706,2,356
19092,9562,667,3,131
19093,9562,674,1,366
19094,9563,603,1,434
19095,9563,609,3,485
19096,9564,108,3,120
19097,9564,120,1,476
19098,9565,620,3,405
19099,9566,315,3,193
19100,9566,311,2,392
19101,9567,394,3,443
19102,9567,393,2,473
19103,9568,173,1,444
19104,9568,179,1,129
19105,9569,205,3,235
19106,9570,546,3,483
19107,9570,554,2,122
19108,9571,580,1,237
19109,9571,585,1,127
19110,9571,583,3,439
19111,9572,652,1,261
19112,9572,660,2,279
19113,9573,429,1,157
19114,9573,427,2,288
19115,9573,434,1,220
19116,9574,3,2,133
19117,9575,635,1,204
19118,9575,638,2,418
19119,9575,645,1,392
19120,9576,417,2,483
19121,9577,730,3,302
19122,9577,732,2,261
19123,9578,8,2,104
19124,9579,618,1,300
19125,9579,617,1,80
19126,9579,622,1,393
19127,9580,145,2,93
19128,9580,142,3,102
19129,9580,147,1,136
19130,9581,77,3,172
19131,9582,305,2,145
19132,9582,303,2,346
19133,9582,302,3,482
19134,9583,615,2,273
19135,9584,53,1,204
19136,9585,37,2,369
19137,9586,330,2,429
19138,9587,731,1,467
19139,9587,729,2,123
19140,9587,728,1,358
19141,9588,489,1,288
19142,9588,482,2,440
19143,9589,202,2,471
19144,9590,254,1,112
19145,9591,716,1,181
19146,9591,706,1,356
19147,9592,447,1,476
19148,9592,445,3,444
19149,9592,439,1,83
19150,9593,42,3,217
19151,9593,39,1,171
19152,9594,485,2,335
19153,9594,484,1,290
19154,9594,489,3,288
19155,9595,317,1,421
19156,9595,325,2,437
19157,9596,567,1,195
19158,9596,569,2,155
19159,9597,333,3,156
19160,9597,344,3,196
19161,9598,632,2,204
19162,9599,429,3,157
19163,9600,228,2,477
19164,9601,214,3,139
19165,9601,220,1,181
19166,9601,212,2,153
19167,9602,243,1,300
19168,9603,13,1,467
19169,9603,1,1,289
19170,9603,5,3,313
19171,9604,348,2,148
19172,9605,188,2,462
19173,9606,357,3,301
19174,9606,349,1,485
19175,9607,482,2,440
19176,9607,489,2,288
19177,9607,495,3,368
19178,9608,366,3,496
19179,9609,731,3,467
19180,9610,276,1,255
19181,9610,283,1,143
19182,9611,165,2,337
19183,9612,638,3,418
19184,9612,642,1,124
19185,9612,640,2,437
19186,9613,67,2,473
19187,9613,70,3,123
19188,9614,189,3,349
19189,9614,187,3,483
19190,9614,191,3,159
19191,9615,738,3,86
19192,9616,122,2,380
19193,9616,135,2,329
19194,9616,125,2,392
19195,9617,309,2,414
19196,9618,365,2,356
19197,9618,368,1,243
19198,9619,60,1,202
19199,9620,264,3,143
19200,9620,269,2,413
19201,9620,259,3,383
19202,9621,64,3,286
19203,9621,66,1,398
19204,9621,71,3,398
19205,9622,399,1,466
19206,9622,401,3,466
19207,9622,397,2,456
19208,9623,682,1,257
19209,9623,680,1,441
19210,9624,162,1,439
19211,9624,159,3,479
19212,9625,97,3,108
19213,9626,508,3,258
19214,9626,507,1,182
19215,9627,396,2,272
19216,9627,402,1,338
19217,9628,715,2,304
19218,9629,74,2,374
19219,9629,61,3,156
19220,9630,427,1,288
19221,9630,422,1,131
19222,9631,228,3,477
19223,9631,231,3,116
19224,9632,203,1,319
19225,9632,208,3,377
19226,9633,138,1,473
19227,9634,37,2,369
19228,9634,36,2,142
19229,9635,71,1,398
19230,9636,740,2,241
19231,9637,544,2,447
19232,9638,19,3,188
19233,9638,21,1,176
19234,9638,25,3,348
19235,9639,115,3,120
19236,9639,111,3,324
19237,9639,117,1,206
19238,9640,355,3,481
19239,9640,354,2,283
19240,9640,356,1,82
19241,9641,485,1,335
19242,9642,166,1,498
19243,9642,173,1,444
19244,9642,167,2,283
19245,9643,174,1,422
19246,9643,173,2,444
19247,9644,421,2,172
19248,9645,596,2,87
19249,9645,589,2,98
19250,9645,595,3,247
19251,9646,185,2,292
19252,9647,345,2,251
19253,9647,335,2,434
19254,9647,340,3,498
19255,9648,351,3,170
19256,9649,87,1,311
19257,9649,78,2,310
19258,9649,79,1,157
19259,9650,190,3,408
19260,9650,186,1,349
19261,9651,729,1,123
19262,9651,723,2,370
19263,9651,727,2,482
19264,9652,63,3,268
19265,9652,64,3,286
19266,9653,576,2,131
19267,9654,293,3,397
19268,9655,462,2,102
19269,9655,465,1,92
19270,9656,283,3,143
19271,9656,278,2,269
19272,9656,281,1,129
19273,9657,183,2,126
19274,9657,187,3,483
19275,9658,145,2,93
19276,9658,149,2,138
19277,9659,660,3,279
19278,9660,85,2,167
19279,9661,555,2,451
19280,9662,181,1,350
19281,9662,193,2,202
19282,9662,195,1,342
19283,9663,71,1,398
19284,9663,69,3,421
19285,9663,66,1,398
19286,9664,399,3,466
19287,9665,350,2,352
19288,9666,268,3,391
19289,9666,257,2,434
19290,9667,325,1,437
19291,9668,658,3,293
19292,9669,712,2,453
19293,9670,662,1,355
19294,9671,300,1,177
19295,9671,286,1,81
19296,9672,93,3,252
19297,9673,412,1,437
19298,9673,409,1,373
19299,9673,411,1,491
19300,9674,465,1,92
19301,9674,462,3,102
19302,9675,722,2,399
19303,9675,735,3,277
19304,9676,27,1,294
19305,9676,25,3,348
19306,9676,23,3,409
19307,9677,36,1,142
19308,9677,31,1,487
19309,9677,35,3,214
19310,9678,286,2,81
19311,9679,283,2,143
19312,9679,272,2,458
19313,9680,508,1,258
19314,9680,505,3,402
19315,9681,723,1,370
19316,9681,730,1,302
19317,9682,366,3,496
19318,9683,296,1,347
19319,9684,498,3,138
19320,9684,499,1,84
19321,9685,568,3,382
19322,9685,566,1,244
19323,9686,698,3,201
19324,9687,553,2,431
19325,9688,85,3,167
19326,9689,603,3,434
19327,9690,703,1,270
19328,9690,694,2,328
19329,9691,561,2,413
19330,9691,556,1,476
19331,9692,115,3,120
19332,9692,118,3,393
19333,9693,240,1,401
19334,9693,233,3,359
19335,9693,229,3,347
19336,9694,118,2,393
19337,9694,110,3,424
19338,9695,707,1,446
19339,9695,715,3,304
19340,9696,734,2,299
19341,9696,728,3,358
19342,9697,527,3,325
19343,9698,200,1,479
19344,9699,193,3,202
19345,9699,182,1,98
19346,9699,195,2,342
19347,9700,615,3,273
19348,9701,603,1,434
19349,9702,82,1,302
19350,9703,541,1,414
19351,9704,373,1,232
19352,9704,371,1,260
19353,9705,353,1,98
19354,9705,354,3,283
19355,9706,607,1,353
19356,9706,609,3,485
19357,9706,603,3,434
19358,9707,143,1,387
19359,9707,146,1,125
19360,9708,307,2,488
19361,9709,409,2,373
19362,9710,606,1,291
19363,9711,727,3,482
19364,9712,433,3,338
19365,9713,574,2,312
19366,9713,575,2,405
19367,9714,283,2,143
19368,9715,542,3,346
19369,9715,541,2,414
19370,9716,700,3,199
19371,9717,688,2,156
19372,9717,677,2,120
19373,9718,572,3,212
19374,9718,584,2,204
19375,9719,593,1,429
19376,9719,596,3,87
19377,9720,654,3,118
19378,9720,660,3,279
19379,9721,572,1,212
19380,9721,584,1,204
19381,9722,568,1,382
19382,9722,561,1,413
19383,9723,748,1,497
19384,9723,749,2,211
19385,9724,526,2,310
19386,9725,343,2,473
19387,9726,727,2,482
19388,9726,731,2,467
19389,9727,206,2,378
19390,9727,205,1,235
19391,9727,200,3,479
19392,9728,121,2,208
19393,9729,44,1,317
19394,9730,154,1,498
19395,9730,165,1,337
19396,9731,63,2,268
19397,9731,72,2,380
19398,9731,62,2,457
19399,9732,398,1,85
19400,9732,395,1,171
19401,9733,44,2,317
19402,9734,99,3,158
19403,9735,739,2,443
19404,9735,750,1,173
19405,9736,107,3,419
19406,9736,120,2,476
19407,9737,359,2,164
19408,9737,349,1,485
19409,9738,356,3,82
19410,9738,350,3,352
19411,9739,537,3,179
19412,9739,535,1,447
19413,9740,103,1,216
19414,9740,92,2,316
19415,9740,99,1,158
19416,9741,599,1,242
19417,9742,685,1,82
19418,9742,689,2,426
19419,9743,348,1,148
19420,9744,723,3,370
19421,9744,733,3,286
19422,9745,44,3,317
19423,9745,42,3,217
19424,9746,742,2,113
19425,9746,744,3,337
19426,9747,574,2,312
19427,9747,572,1,212
19428,9747,584,3,204
19429,9748,389,3,143
19430,9748,386,3,435
19431,9749,307,2,488
19432,9749,301,1,279
19433,9749,313,2,356
19434,9750,281,2,129
19435,9750,271,2,233
19436,9750,272,2,458
19437,9751,408,2,265
19438,9751,413,1,178
19439,9752,320,2,220
19440,9753,660,3,279
19441,9754,396,2,272
19442,9754,404,2,463
19443,9755,479,1,442
19444,9756,230,2,368
19445,9757,252,2,409
19446,9758,453,3,153
19447,9758,463,3,446
19448,9758,459,3,383
19449,9759,745,1,381
19450,9759,736,1,286
19451,9760,510,2,333
19452,9761,583,1,439
19453,9762,195,3,342
19454,9762,184,1,495
19455,9762,194,1,426
19456,9763,192,2,193
19457,9763,183,3,126
19458,9764,248,3,261
19459,9765,326,1,268
19460,9765,320,3,220
19461,9765,319,1,445
19462,9766,318,2,237
19463,9766,329,1,475
19464,9766,324,2,341
19465,9767,488,3,149
19466,9767,485,2,335
19467,9767,491,2,87
19468,9768,231,3,116
19469,9768,240,1,401
19470,9769,510,2,333
19471,9770,558,1,249
19472,9770,559,1,204
19473,9770,570,1,170
19474,9771,746,3,160
19475,9771,737,1,393
19476,9771,740,3,241
19477,9772,340,2,498
19478,9773,618,3,300
19479,9773,624,3,352
19480,9773,629,3,303
19481,9774,131,2,180
19482,9775,414,2,267
19483,9775,420,3,203
19484,9776,96,1,354
19485,9776,102,2,124
19486,9777,226,2,205
19487,9777,231,1,116
19488,9778,520,3,213
19489,9778,517,3,147
19490,9779,235,3,451
19491,9779,228,1,477
19492,9779,236,1,478
19493,9780,443,1,462
19494,9780,436,1,128
19495,9780,450,2,378
19496,9781,170,1,302
19497,9782,543,3,442
19498,9782,544,3,447
19499,9783,199,1,297
19500,9783,196,3,374
19501,9784,218,3,80
19502,9785,532,3,486
19503,9785,526,1,310
19504,9786,395,1,171
19505,9787,587,1,365
19506,9788,152,3,352
19507,9789,119,2,475
19508,9789,108,1,120
19509,9789,107,3,419
19510,9790,278,3,269
19511,9791,580,1,237
19512,9791,585,1,127
19513,9792,261,3,204
19514,9792,262,1,134
19515,9792,259,1,383
19516,9793,570,2,170
19517,9793,562,1,339
19518,9794,723,2,370
19519,9794,729,2,123
19520,9795,385,3,339
19521,9795,384,1,163
19522,9795,389,2,143
19523,9796,739,2,443
19524,9796,746,1,160
19525,9796,748,2,497
19526,9797,476,2,268
19527,9798,62,2,457
19528,9798,65,1,422
19529,9799,637,1,150
19530,9799,632,2,204
19531,9799,639,1,411
19532,9800,738,1,86
19533,9800,750,2,173
19534,9800,744,1,337
19535,9801,42,3,217
19536,9802,542,3,346
19537,9802,545,2,256
19538,9802,555,1,451
19539,9803,178,2,361
19540,9803,173,3,444
19541,9804,694,3,328
19542,9804,703,2,270
19543,9804,695,2,259
19544,9805,245,2,267
19545,9806,424,1,447
19546,9806,435,2,190
19547,9806,427,3,288
19548,9807,83,2,376
19549,9808,682,3,257
19550,9808,676,2,439
19551,9809,578,2,226
19552,9809,574,2,312
19553,9810,464,3,207
19554,9810,458,1,209
19555,9810,452,1,281
19556,9811,717,1,287
19557,9811,720,2,410
19558,9812,161,1,491
19559,9813,359,3,164
19560,9813,347,1,472
19561,9814,425,2,96
19562,9814,426,3,243
19563,9815,325,2,437
19564,9815,326,1,268
19565,9816,160,2,397
19566,9816,162,3,439
19567,9816,158,2,281
19568,9817,704,3,322
19569,9817,705,2,349
19570,9817,701,2,428
19571,9818,39,2,171
19572,9819,684,2,374
19573,9819,686,3,254
19574,9819,677,1,120
19575,9820,564,2,85
19576,9821,141,1,383
19577,9822,522,2,477
19578,9822,519,3,432
19579,9822,517,3,147
19580,9823,478,2,222
19581,9823,480,1,411
19582,9824,320,3,220
19583,9824,316,3,267
19584,9825,246,3,154
19585,9825,247,2,186
19586,9825,244,1,374
19587,9826,474,2,192
19588,9826,476,2,268
19589,9826,477,2,203
19590,9827,201,1,254
19591,9828,335,1,434
19592,9828,334,3,490
19593,9829,259,2,383
19594,9830,283,2,143
19595,9831,468,2,287
19596,9831,476,3,268
19597,9832,167,1,283
19598,9832,168,3,319
19599,9832,169,3,219
19600,9833,31,1,487
19601,9834,118,2,393
19602,9834,111,1,324
19603,9835,298,3,258
19604,9835,299,1,261
19605,9835,296,2,347
19606,9836,201,3,254
19607,9837,237,2,457
19608,9837,240,3,401
19609,9838,183,2,126
19610,9839,246,2,154
19611,9840,699,3,471
19612,9840,698,3,201
19613,9841,32,3,100
19614,9841,35,2,214
19615,9841,45,2,236
19616,9842,558,1,249
19617,9842,563,3,110
19618,9843,543,1,442
19619,9843,549,3,226
19620,9844,631,2,237
19621,9844,636,2,162
19622,9845,466,1,208
19623,9845,477,3,203
19624,9845,475,3,419
19625,9846,475,2,419
19626,9846,478,1,222
19627,9846,466,2,208
19628,9847,193,1,202
19629,9847,188,1,462
19630,9848,203,3,319
19631,9849,631,1,237
19632,9849,645,3,392
19633,9850,218,3,80
19634,9850,212,1,153
19635,9851,278,2,269
19636,9851,280,1,375
19637,9852,136,2,138
19638,9852,149,3,138
19639,9852,137,1,225
19640,9853,154,3,498
19641,9853,164,3,249
19642,9853,158,3,281
19643,9854,167,3,283
19644,9855,329,3,475
19645,9855,318,3,237
19646,9856,458,1,209
19647,9856,454,1,190
19648,9857,617,2,80
19649,9857,618,2,300
19650,9858,130,1,497
19651,9858,135,1,329
19652,9858,126,3,466
19653,9859,16,1,296
19654,9859,24,2,394
19655,9859,27,3,294
19656,9860,679,1,194
19657,9860,687,1,499
19658,9860,680,1,441
19659,9861,388,1,382
19660,9861,381,2,145
19661,9862,591,2,213
19662,9862,600,3,175
19663,9862,592,3,443
19664,9863,654,1,118
19665,9863,653,1,107
19666,9863,649,1,198
19667,9864,75,1,167
19668,9864,72,2,380
19669,9864,61,2,156
19670,9865,159,2,479
19671,9865,157,3,268
19672,9865,161,1,491
19673,9866,321,3,290
19674,9867,725,2,258
19675,9867,722,3,399
19676,9868,734,1,299
19677,9869,532,1,486
19678,9869,528,1,176
19679,9870,348,3,148
19680,9871,255,1,416
19681,9871,249,2,134
19682,9871,247,3,186
19683,9872,91,3,441
19684,9872,92,1,316
19685,9872,98,1,231
19686,9873,656,3,239
19687,9873,659,3,118
19688,9874,104,3,334
19689,9874,99,2,158
19690,9874,92,3,316
19691,9875,224,3,204
19692,9875,211,3,353
19693,9875,220,3,181
19694,9876,149,1,138
19695,9876,146,2,125
19696,9876,143,3,387
19697,9877,748,3,497
19698,9878,360,3,201
19699,9878,346,1,178
19700,9878,350,1,352
19701,9879,59,1,323
19702,9880,68,3,420
19703,9880,73,3,164
19704,9880,74,2,374
19705,9881,79,2,157
19706,9882,74,3,374
19707,9882,71,3,398
19708,9882,69,3,421
19709,9883,479,1,442
19710,9883,480,3,411
19711,9883,469,3,281
19712,9884,688,3,156
19713,9885,320,3,220
19714,9886,246,3,154
19715,9887,644,1,215
19716,9887,632,3,204
19717,9887,640,1,437
19718,9888,58,3,426
19719,9889,584,2,204
19720,9889,577,2,493
19721,9890,664,1,442
19722,9890,662,2,355
19723,9891,547,3,396
19724,9891,552,3,388
19725,9892,172,1,332
19726,9893,464,3,207
19727,9894,660,2,279
19728,9894,654,3,118
19729,9894,653,1,107
19730,9895,590,3,425
19731,9895,588,1,330
19732,9896,611,2,127
19733,9896,613,2,392
19734,9897,432,2,315
19735,9897,426,1,243
19736,9898,410,1,349
19737,9899,396,1,272
19738,9899,399,3,466
19739,9899,397,2,456
19740,9900,15,1,491
19741,9900,1,1,289
19742,9900,6,2,375
19743,9901,392,1,271
19744,9901,391,3,325
19745,9901,396,1,272
19746,9902,287,3,242
19747,9902,295,1,400
19748,9902,298,2,258
19749,9903,453,2,153
19750,9904,86,2,205
19751,9904,79,2,157
19752,9905,634,3,423
19753,9905,645,2,392
19754,9906,724,2,431
19755,9907,705,2,349
19756,9908,718,1,96
19757,9908,710,2,354
19758,9909,691,2,169
19759,9910,348,3,148
19760,9911,557,2,495
19761,9912,640,3,437
19762,9913,424,2,447
19763,9913,427,3,288
19764,9914,617,3,80
19765,9914,619,3,265
19766,9915,492,2,436
19767,9916,374,1,116
19768,9916,375,2,245
19769,9917,24,2,394
19770,9917,30,3,96
19771,9917,26,1,384
19772,9918,583,2,439
19773,9918,575,2,405
19774,9918,584,2,204
19775,9919,320,2,220
19776,9919,322,2,204
19777,9920,673,1,333
19778,9920,661,3,491
19779,9920,672,2,460
19780,9921,409,3,373
19781,9922,284,3,216
19782,9922,276,3,255
19783,9922,280,2,375
19784,9923,641,3,99
19785,9923,634,2,423
19786,9923,636,1,162
19787,9924,506,1,351
19788,9924,503,3,378
19789,9924,502,3,307
19790,9925,527,2,325
19791,9925,537,1,179
19792,9925,540,2,459
19793,9926,351,1,170
19794,9926,358,2,417
19795,9927,516,1,220
19796,9928,164,3,249
19797,9928,153,1,171
19798,9928,162,1,439
19799,9929,413,2,178
19800,9929,420,3,203
19801,9929,416,3,411
19802,9930,203,2,319
19803,9930,208,3,377
19804,9931,591,3,213
19805,9931,598,2,91
19806,9931,588,3,330
19807,9932,24,1,394
19808,9932,22,1,111
19809,9932,28,2,144
19810,9933,648,1,127
19811,9933,654,2,118
19812,9933,658,2,293
19813,9934,412,2,437
19814,9935,219,1,229
19815,9936,186,3,349
19816,9936,194,2,426
19817,9937,198,1,472
19818,9938,679,2,194
19819,9939,637,1,150
19820,9939,633,2,217
19821,9940,700,1,199
19822,9941,237,2,457
19823,9941,231,3,116
19824,9941,236,3,478
19825,9942,730,3,302
19826,9942,731,1,467
19827,9942,727,2,482
19828,9943,475,2,419
19829,9943,480,3,411
19830,9943,469,2,281
19831,9944,140,3,287
